,pair_ID,a,b,ambiguous,template
4554,736,The nuts in this trail mix supply the body with various nutrients that can help prevent you from catching the flu.,Do the nuts in this trail mix supply the body with various nutrients that can help prevent you from catching the flu?,True,1_RC_ambig_5
4555,737,The vegetables in your market's produce aisle supply the body with multiple vitamins that can help prevent you from catching the flu.,Do the vegetables in your market's produce aisle supply the body with multiple vitamins that can help prevent you from catching the flu?,True,1_RC_ambig_5
4556,738,The fruits on this list supply the body with various nutrients that can help prevent you from catching the flu.,Do the fruits on this list supply the body with various nutrients that can help prevent you from catching the flu?,True,1_RC_ambig_5
4557,739,The nuts in this trail mix contain multiple vitamins that can ensure your physical health.,Do the nuts in this trail mix contain multiple vitamins that can ensure your physical health?,True,1_RC_ambig_5
4558,740,The vegetables in your market's produce aisle supply the body with multiple vitamins that can ensure your physical health.,Do the vegetables in your market's produce aisle supply the body with multiple vitamins that can ensure your physical health?,True,1_RC_ambig_5
4559,741,The nuts in this trail mix contain various nutrients that can ensure your physical health.,Do the nuts in this trail mix contain various nutrients that can ensure your physical health?,True,1_RC_ambig_5
4560,742,The fruits on this list supplement your diet with multiple vitamins that can ensure your physical health.,Do the fruits on this list supplement your diet with multiple vitamins that can ensure your physical health?,True,1_RC_ambig_5
4561,743,The fruits on this list supply the body with multiple vitamins that can help prevent you from catching the flu.,Do the fruits on this list supply the body with multiple vitamins that can help prevent you from catching the flu?,True,1_RC_ambig_5
4562,744,The vegetables in your market's produce aisle supplement your diet with various nutrients that can ensure your physical health.,Do the vegetables in your market's produce aisle supplement your diet with various nutrients that can ensure your physical health?,True,1_RC_ambig_5
4563,745,The fruits on this list supply the body with trace elements that can help athletes recover after the raining.,Do the fruits on this list supply the body with trace elements that can help athletes recover after the raining?,True,1_RC_ambig_5
4564,746,The nuts in this trail mix supplement your diet with multiple vitamins that can help athletes recover after the raining.,Do the nuts in this trail mix supplement your diet with multiple vitamins that can help athletes recover after the raining?,True,1_RC_ambig_5
4565,747,The nuts in this trail mix contain various nutrients that can help athletes recover after the raining.,Do the nuts in this trail mix contain various nutrients that can help athletes recover after the raining?,True,1_RC_ambig_5
4566,748,The fruits on this list supply the body with trace elements that can help prevent you from catching the flu.,Do the fruits on this list supply the body with trace elements that can help prevent you from catching the flu?,True,1_RC_ambig_5
4567,749,The fruits on this list supply the body with trace elements that can ensure your physical health.,Do the fruits on this list supply the body with trace elements that can ensure your physical health?,True,1_RC_ambig_5
4568,750,These papers talk about events that won't delight the government censors.,Do these papers talk about events that won't delight the government censors?,True,1_RC_ambig_5
4569,751,These papers focus on events that won't delight the government censors.,Do these papers focus on events that won't delight the government censors?,True,1_RC_ambig_5
4570,752,These papers talk about events that won't make the authorities happy.,Do these papers talk about events that won't make the authorities happy?,True,1_RC_ambig_5
4571,753,These movies discuss topics that won't make the authorities happy.,Do these movies discuss topics that won't make the authorities happy?,True,1_RC_ambig_5
4572,754,These papers discuss events that won't make the authorities happy.,Do these papers discuss events that won't make the authorities happy?,True,1_RC_ambig_5
4573,755,These books focus on topics that won't make the authorities happy.,Do these books focus on topics that won't make the authorities happy?,True,1_RC_ambig_5
4574,756,These papers talk about rumors that won't delight the government censors.,Do these papers talk about rumors that won't delight the government censors?,True,1_RC_ambig_5
4575,757,These books talk about topics that won't attract many readers.,Do these books talk about topics that won't attract many readers?,True,1_RC_ambig_5
4576,758,These books discuss events that won't make the authorities happy.,Do these books discuss events that won't make the authorities happy?,True,1_RC_ambig_5
4577,759,These movies focus on rumors that won't make the authorities happy.,Do these movies focus on rumors that won't make the authorities happy?,True,1_RC_ambig_5
4578,760,These movies talk about rumors that won't delight the government censors.,Do these movies talk about rumors that won't delight the government censors?,True,1_RC_ambig_5
4579,761,These books talk about events that won't make the authorities happy.,Do these books talk about events that won't make the authorities happy?,True,1_RC_ambig_5
4580,762,These books focus on events that won't delight the government censors.,Do these books focus on events that won't delight the government censors?,True,1_RC_ambig_5
4581,763,These papers discuss topics that won't attract many readers.,Do these papers discuss topics that won't attract many readers?,True,1_RC_ambig_5
4582,764,These papers focus on rumors that won't attract many readers.,Do these papers focus on rumors that won't attract many readers?,True,1_RC_ambig_5
4583,765,These papers focus on rumors that won't delight the government censors.,Do these papers focus on rumors that won't delight the government censors?,True,1_RC_ambig_5
4584,766,These papers discuss topics that won't delight the government censors.,Do these papers discuss topics that won't delight the government censors?,True,1_RC_ambig_5
4585,767,These papers focus on topics that won't delight the government censors.,Do these papers focus on topics that won't delight the government censors?,True,1_RC_ambig_5
4586,768,These movies discuss topics that won't attract many readers.,Do these movies discuss topics that won't attract many readers?,True,1_RC_ambig_5
4587,769,These books focus on topics that won't delight the government censors.,Do these books focus on topics that won't delight the government censors?,True,1_RC_ambig_5
4588,770,These papers discuss topics that won't make the authorities happy.,Do these papers discuss topics that won't make the authorities happy?,True,1_RC_ambig_5
4589,771,These books talk about topics that won't make the authorities happy.,Do these books talk about topics that won't make the authorities happy?,True,1_RC_ambig_5
4590,772,These movies talk about topics that won't delight the government censors.,Do these movies talk about topics that won't delight the government censors?,True,1_RC_ambig_5
4591,773,These papers focus on events that won't make the authorities happy.,Do these papers focus on events that won't make the authorities happy?,True,1_RC_ambig_5
4592,774,These movies focus on events that won't make the authorities happy.,Do these movies focus on events that won't make the authorities happy?,True,1_RC_ambig_5
4593,775,These books talk about rumors that won't make the authorities happy.,Do these books talk about rumors that won't make the authorities happy?,True,1_RC_ambig_5
4594,776,These movies focus on topics that won't attract many readers.,Do these movies focus on topics that won't attract many readers?,True,1_RC_ambig_5
4595,777,These papers talk about topics that won't delight the government censors.,Do these papers talk about topics that won't delight the government censors?,True,1_RC_ambig_5
4596,778,These papers discuss events that won't delight the government censors.,Do these papers discuss events that won't delight the government censors?,True,1_RC_ambig_5
4597,779,These papers talk about rumors that won't attract many readers.,Do these papers talk about rumors that won't attract many readers?,True,1_RC_ambig_5
4598,780,These movies discuss rumors that won't attract many readers.,Do these movies discuss rumors that won't attract many readers?,True,1_RC_ambig_5
4599,781,These books focus on rumors that won't delight the government censors.,Do these books focus on rumors that won't delight the government censors?,True,1_RC_ambig_5
4600,782,These papers discuss rumors that won't attract many readers.,Do these papers discuss rumors that won't attract many readers?,True,1_RC_ambig_5
4601,783,These books discuss rumors that won't delight the government censors.,Do these books discuss rumors that won't delight the government censors?,True,1_RC_ambig_5
4602,784,These books discuss topics that won't attract many readers.,Do these books discuss topics that won't attract many readers?,True,1_RC_ambig_5
4603,785,These movies discuss events that won't delight the government censors.,Do these movies discuss events that won't delight the government censors?,True,1_RC_ambig_5
4604,786,These papers discuss rumors that won't delight the government censors.,Do these papers discuss rumors that won't delight the government censors?,True,1_RC_ambig_5
4605,787,These papers talk about topics that won't make the authorities happy.,Do these papers talk about topics that won't make the authorities happy?,True,1_RC_ambig_5
4606,788,These papers focus on topics that won't attract many readers.,Do these papers focus on topics that won't attract many readers?,True,1_RC_ambig_5
4607,789,These books discuss events that won't delight the government censors.,Do these books discuss events that won't delight the government censors?,True,1_RC_ambig_5
4608,790,These books discuss topics that won't delight the government censors.,Do these books discuss topics that won't delight the government censors?,True,1_RC_ambig_5
4609,791,These books focus on topics that won't attract many readers.,Do these books focus on topics that won't attract many readers?,True,1_RC_ambig_5
4610,792,These books talk about rumors that won't attract many readers.,Do these books talk about rumors that won't attract many readers?,True,1_RC_ambig_5
4611,793,These movies discuss topics that won't delight the government censors.,Do these movies discuss topics that won't delight the government censors?,True,1_RC_ambig_5
4612,794,These movies focus on topics that won't make the authorities happy.,Do these movies focus on topics that won't make the authorities happy?,True,1_RC_ambig_5
4613,795,These books focus on rumors that won't make the authorities happy.,Do these books focus on rumors that won't make the authorities happy?,True,1_RC_ambig_5
4614,796,These movies talk about events that won't attract many readers.,Do these movies talk about events that won't attract many readers?,True,1_RC_ambig_5
4615,797,These papers talk about topics that won't attract many readers.,Do these papers talk about topics that won't attract many readers?,True,1_RC_ambig_5
4616,798,These books talk about topics that won't delight the government censors.,Do these books talk about topics that won't delight the government censors?,True,1_RC_ambig_5
4617,799,These books focus on events that won't make the authorities happy.,Do these books focus on events that won't make the authorities happy?,True,1_RC_ambig_5
4618,800,The magicians on this show enjoy superpowers that can kill millions.,Do the magicians on this show enjoy superpowers that can kill millions?,True,1_RC_ambig_5
4619,801,The magicians on this show enjoy superpowers that can destroy the earth.,Do the magicians on this show enjoy superpowers that can destroy the earth?,True,1_RC_ambig_5
4620,802,The characters in this famous story possess extraordinary powers that can destroy the world.,Do the characters in this famous story possess extraordinary powers that can destroy the world?,True,1_RC_ambig_5
4621,803,The magicians on this show possess extraordinary powers that can destroy the world.,Do the magicians on this show possess extraordinary powers that can destroy the world?,True,1_RC_ambig_5
4622,804,The superheroes in this film enjoy extraordinary powers that can kill millions.,Do the superheroes in this film enjoy extraordinary powers that can kill millions?,True,1_RC_ambig_5
4623,805,The characters in this famous story enjoy superpowers that can destroy the earth.,Do the characters in this famous story enjoy superpowers that can destroy the earth?,True,1_RC_ambig_5
4624,806,The superheroes in this film possess magic powers that can destroy the earth.,Do the superheroes in this film possess magic powers that can destroy the earth?,True,1_RC_ambig_5
4625,807,The superheroes in this film have superpowers that can destroy the earth.,Do the superheroes in this film have superpowers that can destroy the earth?,True,1_RC_ambig_5
4626,808,The characters in this famous story have extraordinary powers that can destroy the earth.,Do the characters in this famous story have extraordinary powers that can destroy the earth?,True,1_RC_ambig_5
4627,809,The magicians on this show have superpowers that can kill millions.,Do the magicians on this show have superpowers that can kill millions?,True,1_RC_ambig_5
4628,810,The characters in this famous story possess superpowers that can kill millions.,Do the characters in this famous story possess superpowers that can kill millions?,True,1_RC_ambig_5
4629,811,The characters in this famous story possess extraordinary powers that can destroy the earth.,Do the characters in this famous story possess extraordinary powers that can destroy the earth?,True,1_RC_ambig_5
4630,812,The characters in this famous story have extraordinary powers that can destroy the world.,Do the characters in this famous story have extraordinary powers that can destroy the world?,True,1_RC_ambig_5
4631,813,The characters in this famous story possess superpowers that can destroy the world.,Do the characters in this famous story possess superpowers that can destroy the world?,True,1_RC_ambig_5
4632,814,The characters in this famous story have superpowers that can destroy the world.,Do the characters in this famous story have superpowers that can destroy the world?,True,1_RC_ambig_5
4633,815,The superheroes in this film have extraordinary powers that can destroy the earth.,Do the superheroes in this film have extraordinary powers that can destroy the earth?,True,1_RC_ambig_5
4634,816,The magicians on this show have superpowers that can destroy the world.,Do the magicians on this show have superpowers that can destroy the world?,True,1_RC_ambig_5
4635,817,The superheroes in this film enjoy superpowers that can kill millions.,Do the superheroes in this film enjoy superpowers that can kill millions?,True,1_RC_ambig_5
4636,818,The characters in this famous story have magic powers that can destroy the world.,Do the characters in this famous story have magic powers that can destroy the world?,True,1_RC_ambig_5
4637,819,The magicians on this show enjoy magic powers that can destroy the world.,Do the magicians on this show enjoy magic powers that can destroy the world?,True,1_RC_ambig_5
4638,820,The magicians on this show enjoy magic powers that can destroy the earth.,Do the magicians on this show enjoy magic powers that can destroy the earth?,True,1_RC_ambig_5
4639,821,The magicians on this show possess superpowers that can destroy the earth.,Do the magicians on this show possess superpowers that can destroy the earth?,True,1_RC_ambig_5
4640,822,The magicians on this show possess extraordinary powers that can destroy the earth.,Do the magicians on this show possess extraordinary powers that can destroy the earth?,True,1_RC_ambig_5
4641,823,The superheroes in this film possess superpowers that can destroy the world.,Do the superheroes in this film possess superpowers that can destroy the world?,True,1_RC_ambig_5
4642,824,The characters in this famous story enjoy extraordinary powers that can destroy the world.,Do the characters in this famous story enjoy extraordinary powers that can destroy the world?,True,1_RC_ambig_5
4643,825,The superheroes in this film have magic powers that can destroy the world.,Do the superheroes in this film have magic powers that can destroy the world?,True,1_RC_ambig_5
4644,826,The superheroes in this film have superpowers that can kill millions.,Do the superheroes in this film have superpowers that can kill millions?,True,1_RC_ambig_5
4645,827,The magicians on this show enjoy superpowers that can destroy the world.,Do the magicians on this show enjoy superpowers that can destroy the world?,True,1_RC_ambig_5
4646,828,The magicians on this show possess extraordinary powers that can kill millions.,Do the magicians on this show possess extraordinary powers that can kill millions?,True,1_RC_ambig_5
4647,829,The characters in this famous story enjoy extraordinary powers that can destroy the earth.,Do the characters in this famous story enjoy extraordinary powers that can destroy the earth?,True,1_RC_ambig_5
4648,830,The superheroes in this film possess magic powers that can destroy the world.,Do the superheroes in this film possess magic powers that can destroy the world?,True,1_RC_ambig_5
4649,831,The magicians on this show have magic powers that can destroy the earth.,Do the magicians on this show have magic powers that can destroy the earth?,True,1_RC_ambig_5
4650,832,The superheroes in this film have extraordinary powers that can kill millions.,Do the superheroes in this film have extraordinary powers that can kill millions?,True,1_RC_ambig_5
4651,833,The characters in this famous story possess superpowers that can destroy the earth.,Do the characters in this famous story possess superpowers that can destroy the earth?,True,1_RC_ambig_5
4652,834,The magicians on this show possess magic powers that can kill millions.,Do the magicians on this show possess magic powers that can kill millions?,True,1_RC_ambig_5
4653,835,The superheroes in this film possess extraordinary powers that can destroy the earth.,Do the superheroes in this film possess extraordinary powers that can destroy the earth?,True,1_RC_ambig_5
4654,836,The superheroes in this film possess extraordinary powers that can kill millions.,Do the superheroes in this film possess extraordinary powers that can kill millions?,True,1_RC_ambig_5
4655,837,The superheroes in this film have magic powers that can kill millions.,Do the superheroes in this film have magic powers that can kill millions?,True,1_RC_ambig_5
4656,838,The characters in this famous story enjoy magic powers that can kill millions.,Do the characters in this famous story enjoy magic powers that can kill millions?,True,1_RC_ambig_5
4657,839,The magicians on this show enjoy extraordinary powers that can destroy the world.,Do the magicians on this show enjoy extraordinary powers that can destroy the world?,True,1_RC_ambig_5
4658,840,The superheroes in this film enjoy magic powers that can destroy the world.,Do the superheroes in this film enjoy magic powers that can destroy the world?,True,1_RC_ambig_5
4659,841,The magicians on this show have extraordinary powers that can kill millions.,Do the magicians on this show have extraordinary powers that can kill millions?,True,1_RC_ambig_5
4660,842,The superheroes in this film enjoy magic powers that can kill millions.,Do the superheroes in this film enjoy magic powers that can kill millions?,True,1_RC_ambig_5
4661,843,The characters in this famous story possess magic powers that can destroy the world.,Do the characters in this famous story possess magic powers that can destroy the world?,True,1_RC_ambig_5
4662,844,The magicians on this show possess magic powers that can destroy the world.,Do the magicians on this show possess magic powers that can destroy the world?,True,1_RC_ambig_5
4663,845,The magicians on this show have magic powers that can kill millions.,Do the magicians on this show have magic powers that can kill millions?,True,1_RC_ambig_5
4664,846,The magicians on this show have extraordinary powers that can destroy the world.,Do the magicians on this show have extraordinary powers that can destroy the world?,True,1_RC_ambig_5
4665,847,The superheroes in this film have superpowers that can destroy the world.,Do the superheroes in this film have superpowers that can destroy the world?,True,1_RC_ambig_5
4666,848,The characters in this famous story enjoy superpowers that can destroy the world.,Do the characters in this famous story enjoy superpowers that can destroy the world?,True,1_RC_ambig_5
4667,849,The characters in this famous story have magic powers that can destroy the earth.,Do the characters in this famous story have magic powers that can destroy the earth?,True,1_RC_ambig_5
4668,850,Those champions enjoy physical capacities that don't appear in the average person.,Do those champions enjoy physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4669,851,Those athletes train to have physical abilities that don't show up in normal people.,Do those athletes train to have physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4670,852,Those Olympic gold medalists train to have physical capacities that don't show up in normal people.,Do those Olympic gold medalists train to have physical capacities that don't show up in normal people?,True,1_RC_ambig_5
4671,853,Those Olympic gold medalists train to have physical abilities that don't appear in the average person.,Do those Olympic gold medalists train to have physical abilities that don't appear in the average person?,True,1_RC_ambig_5
4672,854,Those champions train to have physical capacities that don't develop without intensive training.,Do those champions train to have physical capacities that don't develop without intensive training?,True,1_RC_ambig_5
4673,855,Those athletes train to have physical abilities that don't develop without intensive training.,Do those athletes train to have physical abilities that don't develop without intensive training?,True,1_RC_ambig_5
4674,856,Those Olympic gold medalists have physical capacities that don't show up in normal people.,Do those Olympic gold medalists have physical capacities that don't show up in normal people?,True,1_RC_ambig_5
4675,857,Those Olympic gold medalists train to have physical abilities that don't develop without intensive training.,Do those Olympic gold medalists train to have physical abilities that don't develop without intensive training?,True,1_RC_ambig_5
4676,858,Those champions enjoy physical capacities that don't develop without intensive training.,Do those champions enjoy physical capacities that don't develop without intensive training?,True,1_RC_ambig_5
4677,859,Those Olympic gold medalists enjoy physical capacities that don't appear in the average person.,Do those Olympic gold medalists enjoy physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4678,860,Those athletes have physical abilities that don't appear in the average person.,Do those athletes have physical abilities that don't appear in the average person?,True,1_RC_ambig_5
4679,861,Those Olympic gold medalists enjoy physical abilities that don't develop without intensive training.,Do those Olympic gold medalists enjoy physical abilities that don't develop without intensive training?,True,1_RC_ambig_5
4680,862,Those champions train to have physical capacities that don't show up in normal people.,Do those champions train to have physical capacities that don't show up in normal people?,True,1_RC_ambig_5
4681,863,Those Olympic gold medalists have physical abilities that don't show up in normal people.,Do those Olympic gold medalists have physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4682,864,Those athletes enjoy physical capacities that don't appear in the average person.,Do those athletes enjoy physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4683,865,Those champions train to have physical abilities that don't appear in the average person.,Do those champions train to have physical abilities that don't appear in the average person?,True,1_RC_ambig_5
4684,866,Those Olympic gold medalists enjoy physical abilities that don't appear in the average person.,Do those Olympic gold medalists enjoy physical abilities that don't appear in the average person?,True,1_RC_ambig_5
4685,867,Those Olympic gold medalists enjoy physical capacities that don't develop without intensive training.,Do those Olympic gold medalists enjoy physical capacities that don't develop without intensive training?,True,1_RC_ambig_5
4686,868,Those Olympic gold medalists have physical abilities that don't appear in the average person.,Do those Olympic gold medalists have physical abilities that don't appear in the average person?,True,1_RC_ambig_5
4687,869,Those champions enjoy physical abilities that don't develop without intensive training.,Do those champions enjoy physical abilities that don't develop without intensive training?,True,1_RC_ambig_5
4688,870,Those Olympic gold medalists train to have physical abilities that don't show up in normal people.,Do those Olympic gold medalists train to have physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4689,871,Those champions enjoy physical capacities that don't show up in normal people.,Do those champions enjoy physical capacities that don't show up in normal people?,True,1_RC_ambig_5
4690,872,Those Olympic gold medalists train to have physical capacities that don't appear in the average person.,Do those Olympic gold medalists train to have physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4691,873,Those champions train to have physical capacities that don't appear in the average person.,Do those champions train to have physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4692,874,Those athletes train to have physical abilities that don't appear in the average person.,Do those athletes train to have physical abilities that don't appear in the average person?,True,1_RC_ambig_5
4693,875,Those champions have physical capacities that don't develop without intensive training.,Do those champions have physical capacities that don't develop without intensive training?,True,1_RC_ambig_5
4694,876,Those athletes enjoy physical abilities that don't show up in normal people.,Do those athletes enjoy physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4695,877,Those champions enjoy physical abilities that don't appear in the average person.,Do those champions enjoy physical abilities that don't appear in the average person?,True,1_RC_ambig_5
4696,878,Those athletes train to have physical capacities that don't develop without intensive training.,Do those athletes train to have physical capacities that don't develop without intensive training?,True,1_RC_ambig_5
4697,879,Those champions have physical capacities that don't appear in the average person.,Do those champions have physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4698,880,Those athletes have physical abilities that don't develop without intensive training.,Do those athletes have physical abilities that don't develop without intensive training?,True,1_RC_ambig_5
4699,881,Those champions enjoy physical abilities that don't show up in normal people.,Do those champions enjoy physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4700,882,Those champions train to have physical abilities that don't show up in normal people.,Do those champions train to have physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4701,883,Those Olympic gold medalists have physical capacities that don't develop without intensive training.,Do those Olympic gold medalists have physical capacities that don't develop without intensive training?,True,1_RC_ambig_5
4702,884,Those Olympic gold medalists enjoy physical abilities that don't show up in normal people.,Do those Olympic gold medalists enjoy physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4703,885,Those athletes have physical capacities that don't appear in the average person.,Do those athletes have physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4704,886,Those champions have physical capacities that don't show up in normal people.,Do those champions have physical capacities that don't show up in normal people?,True,1_RC_ambig_5
4705,887,Those Olympic gold medalists enjoy physical capacities that don't show up in normal people.,Do those Olympic gold medalists enjoy physical capacities that don't show up in normal people?,True,1_RC_ambig_5
4706,888,Those champions have physical abilities that don't show up in normal people.,Do those champions have physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4707,889,Those champions train to have physical abilities that don't develop without intensive training.,Do those champions train to have physical abilities that don't develop without intensive training?,True,1_RC_ambig_5
4708,890,Those athletes enjoy physical abilities that don't develop without intensive training.,Do those athletes enjoy physical abilities that don't develop without intensive training?,True,1_RC_ambig_5
4709,891,Those athletes have physical capacities that don't develop without intensive training.,Do those athletes have physical capacities that don't develop without intensive training?,True,1_RC_ambig_5
4710,892,Those Olympic gold medalists have physical abilities that don't develop without intensive training.,Do those Olympic gold medalists have physical abilities that don't develop without intensive training?,True,1_RC_ambig_5
4711,893,Those athletes train to have physical capacities that don't appear in the average person.,Do those athletes train to have physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4712,894,Those Olympic gold medalists have physical capacities that don't appear in the average person.,Do those Olympic gold medalists have physical capacities that don't appear in the average person?,True,1_RC_ambig_5
4713,895,Those athletes enjoy physical abilities that don't appear in the average person.,Do those athletes enjoy physical abilities that don't appear in the average person?,True,1_RC_ambig_5
4714,896,Those athletes have physical capacities that don't show up in normal people.,Do those athletes have physical capacities that don't show up in normal people?,True,1_RC_ambig_5
4715,897,Those athletes have physical abilities that don't show up in normal people.,Do those athletes have physical abilities that don't show up in normal people?,True,1_RC_ambig_5
4716,898,Those athletes enjoy physical capacities that don't show up in normal people.,Do those athletes enjoy physical capacities that don't show up in normal people?,True,1_RC_ambig_5
4717,899,Those athletes enjoy physical capacities that don't develop without intensive training.,Do those athletes enjoy physical capacities that don't develop without intensive training?,True,1_RC_ambig_5
4718,900,Modern computers offer extraordinary computing abilities that couldn't arise in pre-industrial society.,Do modern computers offer extraordinary computing abilities that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4719,901,High power computers have extraordinary computing abilities that couldn't arise in pre-industrial society.,Do high power computers have extraordinary computing abilities that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4720,902,Modern computing clusters offer super computation powers that couldn't exist without the use of electricity.,Do modern computing clusters offer super computation powers that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4721,903,High power computers have super computation powers that couldn't exist without the use of electricity.,Do high power computers have super computation powers that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4722,904,Modern computing clusters have extraordinary computing abilities that couldn't arise in pre-industrial society.,Do modern computing clusters have extraordinary computing abilities that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4723,905,High power computers offer extraordinary computing abilities that couldn't exist a century ago.,Do high power computers offer extraordinary computing abilities that couldn't exist a century ago?,True,1_RC_ambig_5
4724,906,Modern computers have super computation powers that couldn't arise in pre-industrial society.,Do modern computers have super computation powers that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4725,907,Modern computers have super computation powers that couldn't exist without the use of electricity.,Do modern computers have super computation powers that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4726,908,Modern computers feature super computation powers that couldn't exist a century ago.,Do modern computers feature super computation powers that couldn't exist a century ago?,True,1_RC_ambig_5
4727,909,High power computers offer super computation powers that couldn't exist without the use of electricity.,Do high power computers offer super computation powers that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4728,910,Modern computers offer extraordinary computing abilities that couldn't exist without the use of electricity.,Do modern computers offer extraordinary computing abilities that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4729,911,Modern computing clusters feature extraordinary computing abilities that couldn't exist without the use of electricity.,Do modern computing clusters feature extraordinary computing abilities that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4730,912,High power computers offer super computation powers that couldn't arise in pre-industrial society.,Do high power computers offer super computation powers that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4731,913,High power computers feature super computation powers that couldn't exist without the use of electricity.,Do high power computers feature super computation powers that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4732,914,Modern computers feature extraordinary computing abilities that couldn't exist without the use of electricity.,Do modern computers feature extraordinary computing abilities that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4733,915,High power computers have extraordinary computing abilities that couldn't exist without the use of electricity.,Do high power computers have extraordinary computing abilities that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4734,916,Modern computing clusters have extraordinary computing abilities that couldn't exist a century ago.,Do modern computing clusters have extraordinary computing abilities that couldn't exist a century ago?,True,1_RC_ambig_5
4735,917,Modern computers feature super computation powers that couldn't exist without the use of electricity.,Do modern computers feature super computation powers that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4736,918,High power computers offer extraordinary computing abilities that couldn't arise in pre-industrial society.,Do high power computers offer extraordinary computing abilities that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4737,919,Modern computing clusters feature extraordinary computing abilities that couldn't arise in pre-industrial society.,Do modern computing clusters feature extraordinary computing abilities that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4738,920,Modern computers offer extraordinary computing abilities that couldn't exist a century ago.,Do modern computers offer extraordinary computing abilities that couldn't exist a century ago?,True,1_RC_ambig_5
4739,921,Modern computing clusters offer super computation powers that couldn't exist a century ago.,Do modern computing clusters offer super computation powers that couldn't exist a century ago?,True,1_RC_ambig_5
4740,922,High power computers feature super computation powers that couldn't arise in pre-industrial society.,Do high power computers feature super computation powers that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4741,923,Modern computing clusters offer extraordinary computing abilities that couldn't exist without the use of electricity.,Do modern computing clusters offer extraordinary computing abilities that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4742,924,Modern computing clusters have super computation powers that couldn't arise in pre-industrial society.,Do modern computing clusters have super computation powers that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4743,925,Modern computers feature extraordinary computing abilities that couldn't exist a century ago.,Do modern computers feature extraordinary computing abilities that couldn't exist a century ago?,True,1_RC_ambig_5
4744,926,Modern computing clusters feature super computation powers that couldn't arise in pre-industrial society.,Do modern computing clusters feature super computation powers that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4745,927,High power computers feature extraordinary computing abilities that couldn't exist without the use of electricity.,Do high power computers feature extraordinary computing abilities that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4746,928,High power computers feature extraordinary computing abilities that couldn't arise in pre-industrial society.,Do high power computers feature extraordinary computing abilities that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4747,929,Modern computing clusters have extraordinary computing abilities that couldn't exist without the use of electricity.,Do modern computing clusters have extraordinary computing abilities that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4748,930,Modern computing clusters feature super computation powers that couldn't exist without the use of electricity.,Do modern computing clusters feature super computation powers that couldn't exist without the use of electricity?,True,1_RC_ambig_5
4749,931,Modern computers offer super computation powers that couldn't exist a century ago.,Do modern computers offer super computation powers that couldn't exist a century ago?,True,1_RC_ambig_5
4750,932,Modern computers have extraordinary computing abilities that couldn't arise in pre-industrial society.,Do modern computers have extraordinary computing abilities that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4751,933,Modern computers offer super computation powers that couldn't arise in pre-industrial society.,Do modern computers offer super computation powers that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
4752,934,Modern computers have super computation powers that couldn't exist a century ago.,Do modern computers have super computation powers that couldn't exist a century ago?,True,1_RC_ambig_5
4753,935,High power computers have super computation powers that couldn't exist a century ago.,Do high power computers have super computation powers that couldn't exist a century ago?,True,1_RC_ambig_5
4754,936,Modern computing clusters offer extraordinary computing abilities that couldn't arise in pre-industrial society.,Do modern computing clusters offer extraordinary computing abilities that couldn't arise in pre-industrial society?,True,1_RC_ambig_5
